CityTownId,StateProvinceId,CityTownName
33164,51,Summersville
33165,18,Summersville
33166,42,Summerton
33167,11,Summertown
33168,44,Summertown
33169,38,Summerville
33170,19,Summerville
33171,11,Summerville
33172,42,Summerville
33173,39,Summerville
33174,43,Summit
33175,31,Summit
33176,25,Summit
33177,42,Summit
33178,4,Summit
33179,3,Summit
33180,50,Summit
33181,14,Summit
33182,18,Summit
33183,33,Summit
33185,2,Summit
33186,37,Summit
33187,38,Summit
33188,46,Summit
33189,1,Summit
33190,52,Summit Corners
33191,39,Summit Hill
33192,52,Summit Lake
33193,46,Summit Park
33194,39,Summit Station
33195,36,Summit Station
33196,16,Summitville
33197,44,Summitville
33198,36,Summitville
33199,15,Summitville
33200,14,Summum
33201,37,Sumner
33202,45,Sumner
33203,52,Sumner
33204,20,Sumner
33205,50,Sumner
33206,26,Sumner
33207,28,Sumner
33208,25,Sumner
33209,11,Sumner
33210,14,Sumner
33211,16,Sumner
33212,38,Sumpter
33213,25,Sumrall
33214,42,Sumter
33215,11,Sumter
33216,10,Sumterville
33217,19,Sun
33218,3,Sun City
33219,17,Sun City
33220,10,Sun City
33221,5,Sun City
33222,10,Sun City Center
33223,3,Sun City West
33224,3,Sun Lakes
33225,52,Sun Prairie
33226,27,Sun Prairie
33227,27,Sun River
33228,14,Sun River Terrace
33229,29,Sun Valley
33230,39,Sun Valley
33231,13,Sun Valley
33232,3,Sun Valley
33233,5,Sun Village
33234,30,Sunapee
33235,13,Sunbeam
33236,44,Sunbright
33237,24,Sunburg
33238,27,Sunburst
33239,34,Sunbury
33240,16,Sunbury
33241,36,Sunbury
33242,39,Sunbury
33243,30,Suncook
33244,5,Suncrest
33245,53,Sundance
33246,22,Sunderland
33247,47,Sunderland
33248,21,Sunderland
33249,26,Sundown
33250,45,Sundown
33251,14,Sunfield
33252,23,Sunfield
33253,24,Sunfish Lake
33254,25,Sunflower
33255,3,Sunflower
33256,3,Sunizona
33257,45,Sunland Park
33258,15,Sunman
33259,10,Sunniland
33260,14,Sunny Crest
33261,10,Sunny Isles Beach
33262,11,Sunny Side
33263,45,Sunny Side
33264,1,Sunny South
33265,21,Sunnybrook
33266,18,Sunnybrook
33267,50,Sunnydale
33268,5,Sunnymead
33269,5,Sunnyside
33270,2,Sunnyside
33271,45,Sunnyside
33272,29,Sunnyside
33273,10,Sunnyside
33275,50,Sunnyside
33276,46,Sunnyside
33277,50,Sunnyslope
33279,5,Sunnyslope
33280,5,Sunnyvale
33281,45,Sunnyvale
33282,28,Sunol
33283,5,Sunol
33284,45,Sunray
33285,37,Sunray
33286,10,Sunrise
33287,53,Sunrise
33288,24,Sunrise
33289,18,Sunrise
33291,26,Sunrise Beach
33292,50,Sunrise Beach
33293,45,Sunrise Beach Village
33294,46,Sunset
33295,45,Sunset
33296,32,Sunset
33297,4,Sunset
33298,19,Sunset
33299,33,Sunset Bay
33300,5,Sunset Beach
33301,50,Sunset Beach
33302,34,Sunset Beach
33303,26,Sunset Hills
33304,39,Sunset Valley
33305,45,Sunset Valley
33306,11,Sunset Village
33307,32,Sunshine
33308,21,Sunshine
33309,2,Sunshine
33310,2,Suntrana
33311,3,Supai
33312,28,Superior
33313,16,Superior
33314,52,Superior
33315,53,Superior
33316,27,Superior
33317,6,Superior
33318,3,Superior
33319,19,Supreme
33320,25,Suqualena
33321,50,Suquamish
33322,34,Surf City
33323,31,Surf City
33324,10,Surfside
33325,5,Surfside
33326,45,Surfside Beach
33327,42,Surfside Beach
33328,44,Surgoinsville
33329,52,Suring
33330,28,Surprise
33331,3,Surprise
33332,11,Surrency
33333,35,Surrey
33334,49,Surry
33335,20,Surry
33336,30,Surry
33337,49,Susan
33338,1,Susan Moore
33339,17,Susank
33340,5,Susanville
33341,2,Susitna
33342,39,Susquehanna
33343,52,Sussex
33344,31,Sussex
33345,49,Sussex
33346,53,Sussex
33347,29,Sutcliffe
33348,39,Sutersville
33349,16,Sutherland
33350,28,Sutherland
33351,49,Sutherland
33352,18,Sutherland
33353,46,Sutherland
33354,38,Sutherlin
33355,5,Sutter
33356,5,Sutter Creek
33357,1,Suttle
33358,35,Sutton
33359,22,Sutton
33360,30,Sutton
33361,2,Sutton
33362,47,Sutton
33363,51,Sutton
33364,28,Sutton
33365,23,Suttons Bay
33366,11,Suwanee
33367,32,Suwanee
33368,10,Suwannee
33370,24,Svea
33371,4,Swain
33372,11,Swainsboro
33373,16,Swaledale
33374,22,Swampscott
33375,16,Swan
33376,27,Swan Lake
33377,25,Swan Lake
33378,24,Swan River
33379,13,Swan Valley
33380,51,Swandale
33381,13,Swanlake
33382,34,Swannanoa
33383,34,Swanquarter
33384,20,Swans Island
33385,34,Swansboro
33386,42,Swansea
33387,14,Swansea
33388,22,Swansea
33389,21,Swanton
33390,36,Swanton
33391,28,Swanton
33392,47,Swanton
33393,24,Swanville
33394,20,Swanville
33395,14,Swanwick
33396,30,Swanzey
33397,39,Swarthmore
33398,19,Swartz
33399,23,Swartz Creek
33400,24,Swatara
33401,15,Swayzee
33402,16,Swea City
33403,45,Swearingen
33404,25,Sweatman
33405,26,Swedeborg
33406,28,Swedeburg
33407,20,Sweden
33409,39,Sweden Valley
33410,31,Swedesboro
33411,16,Swedesburg
33412,45,Sweeny
33413,13,Sweet
33414,21,Sweet Air
33415,49,Sweet Briar Station
33416,27,Sweet Grass
33417,38,Sweet Home
33418,45,Sweet Home
33419,4,Sweet Home
33420,26,Sweet Springs
33421,51,Sweet Springs
33422,39,Sweet Valley
33423,1,Sweet Water
33424,15,Sweetser
33425,10,Sweetwater
33426,44,Sweetwater
33427,28,Sweetwater
33428,13,Sweetwater
33429,45,Sweetwater
33430,37,Sweetwater
33431,3,Sweetwater
33432,45,Swenson
33433,34,Swepsonville
33434,24,Swift
33435,24,Swift Falls
33436,3,Swift Trail Junction
33437,4,Swifton
33438,39,Swiftwater
33439,37,Swink
33440,6,Swink
33441,50,Swinomish Village
33442,16,Swisher
33443,45,Swiss Alp
33444,38,Swisshome
33445,39,Swissvale
33446,15,Switz City
33447,51,Switzer
33448,11,Swords
33449,33,Swormville
33450,39,Swoyersville
33451,14,Sycamore
33452,36,Sycamore
33453,11,Sycamore
33454,42,Sycamore
33455,17,Sycamore
33456,1,Sycamore
33457,26,Sycamore Hills
33458,36,Sycamore Valley
33459,35,Sydney
33460,35,Sykeston
33461,39,Sykesville
33462,21,Sykesville
33463,1,Sylacauga
33464,34,Sylva
33465,52,Sylvan
33466,33,Sylvan Beach
33467,17,Sylvan Grove
33468,4,Sylvan Hills
33469,23,Sylvan Lake
33470,1,Sylvan Springs
33471,1,Sylvania
33472,11,Sylvania
33473,39,Sylvania
33474,36,Sylvania
33475,27,Sylvanite
33476,25,Sylvarena
33477,11,Sylvester
33478,51,Sylvester
33479,45,Sylvester
33480,17,Sylvia
33481,52,Symco
33482,14,Symerton
33483,18,Symsonia
33484,50,Synarep
33485,33,Syosset
33486,17,Syracuse
33487,26,Syracuse
33488,28,Syracuse
33489,33,Syracuse
33490,15,Syracuse
33491,36,Syracuse
33492,46,Syracuse
33493,49,Syria
33494,31,Tabernacle
33495,6,Tabernash
33496,26,Taberville
33497,46,Tabiona
33498,14,Table Grove
33499,28,Table Rock
33500,53,Table Rock
33501,39,Table Rock
33502,26,Table Rock
33503,37,Tabler
33504,31,Tabor
33505,24,Tabor
33506,16,Tabor
33507,43,Tabor
33508,34,Tabor City
33509,3,Tacna
33510,6,Tacoma
33511,50,Tacoma
33512,24,Taconite
33513,24,Taconite Harbor
33514,44,Taft
33515,5,Taft
33516,45,Taft
33517,37,Taft
33518,19,Taft
33519,10,Taft
33520,5,Taft Heights
33521,45,Taft Southwest
33522,39,Tafton
33523,33,Taghkanic
33524,35,Tagus
33525,33,Tahawus
33526,50,Tahlequah
33527,37,Tahlequah
33528,5,Tahoe City
33529,5,Tahoe Vista
33530,45,Tahoka
33531,50,Taholah
33532,5,Tahoma
33533,50,Tahuya
33534,32,Taiban
33535,52,Tainter Lake
33536,5,Tajiguas
33537,32,Tajique
33538,38,Takilma
33539,21,Takoma Park
33540,2,Takotna
33541,37,Talala
33542,18,Talbert
33543,44,Talbott
33544,11,Talbotton
33545,45,Talco
33546,38,Talent
33547,37,Talihina
33548,19,Talisheek
33549,2,Talkeetna
33550,11,Talking Rock
33551,21,Tall Timbers
33552,40,Tallaboa
33553,40,Tallaboa Alta
33554,1,Talladega
33555,1,Talladega Springs
33556,10,Tallahassee
33557,11,Tallapoosa
33558,26,Tallapoosa
33559,1,Tallassee
33560,44,Tallassee
33561,10,Tallevast
33562,39,Talley Cavey
33563,8,Talleyville
33564,36,Tallmadge
33565,33,Tallman
33566,14,Tallula
33567,19,Tallulah
33568,11,Tallulah Falls
33569,5,Talmage
33570,28,Talmage
33571,46,Talmage
33572,17,Talmage
33573,11,Talmo
33574,37,Taloga
33575,25,Talowah
33576,45,Talpa
33577,32,Talpa
33578,45,Talty
33579,16,Tama
33580,37,Tamaha
33581,5,Tamalpais Valley
33583,39,Tamaqua
33584,10,Tamarac
33585,24,Tamarack
33586,14,Tamaroa
33587,45,Tamina
33588,14,Tamms
33589,4,Tamo
33590,25,Tamola
33591,28,Tamora
33592,17,Tampa
33593,10,Tampa
33594,14,Tampico
33595,50,Tampico
33596,27,Tampico
33597,30,Tamworth
33598,2,Tanacross
33599,2,Tanana
33600,21,Taneytown
33601,26,Taneyville
33602,10,Tangelo Park
33603,38,Tangent
33604,10,Tangerine
33605,49,Tangier
33606,19,Tangipahoa
33607,45,Tanglewood
33608,45,Tanglewood Forest
33609,45,Tankersley
33610,19,Tannehill
33611,51,Tanner
33612,1,Tanner
33613,39,Tannersville
33614,33,Tannersville
33615,3,Tanque
33616,3,Tanque Verde
33617,31,Tansboro
33618,24,Taopi
33619,26,Taos
33620,32,Taos
33621,32,Taos Pueblo
33622,49,Tappahannock
33623,33,Tappan
33624,35,Tappen
33625,34,Tar Heel
33626,16,Tara
33627,11,Tarboro
33628,34,Tarboro
33629,39,Tarentum
33630,7,Tariffville
33631,26,Tarkio
33632,27,Tarkio
33633,36,Tarlton
33634,28,Tarnov
33635,5,Tarpey Village
33636,10,Tarpon Springs
33637,1,Tarrant
33638,26,Tarrants
33639,4,Tarry
33640,6,Tarryall
33641,11,Tarrytown
33642,33,Tarrytown
33643,11,Tarver
33644,45,Tarzan
33645,17,Tasco
33646,45,Tascosa
33647,49,Tasley
33648,44,Tasso
33649,3,Tat Momoli
33650,39,Tatamy
33651,11,Tate
33652,11,Tate City
33653,2,Tatitlek
33654,32,Tatum
33655,45,Tatum
33656,42,Tatum
33657,37,Tatums
33658,22,Taunton
33659,24,Taunton
33660,10,Tavares
33661,10,Tavernier
33662,31,Tavistock
33663,23,Tawas City
33664,52,Taycheedah
33665,3,Taylor
33666,45,Taylor
33667,10,Taylor
33668,33,Taylor
33669,52,Taylor
33670,35,Taylor
33671,39,Taylor
33672,23,Taylor
33673,28,Taylor
33674,4,Taylor
33675,25,Taylor
33676,1,Taylor
33677,45,Taylor Lake Village
33678,45,Taylor Landing
33679,18,Taylor Mill
33680,14,Taylor Springs
33681,42,Taylors
33682,36,Taylors Creek
33683,24,Taylors Falls
33684,21,Taylors Island
33685,18,Taylorsport
33686,39,Taylorstown
33687,46,Taylorsville
33688,15,Taylorsville
33689,18,Taylorsville
33690,34,Taylorsville
33691,11,Taylorsville
33692,25,Taylorsville
33693,5,Taylorsville
33694,34,Taylortown
33695,31,Taylortown
33696,14,Taylorville
33697,49,Tazewell
33698,44,Tazewell
33699,11,Tazewell
33700,25,Tchula
33701,43,Tea
33702,34,Teachey
33703,45,Teague
33704,31,Teaneck
33705,46,Teasdale
33706,22,Teaticket
33707,5,Tecate
33708,32,Tecolote
33710,32,Tecolotito
33711,5,Tecopa
33712,23,Tecumseh
33713,28,Tecumseh
33714,15,Tecumseh
33715,37,Tecumseh
33716,26,Tecumseh
33717,17,Tecumseh
33718,36,Tedrow
33719,2,Tee Harbor
33720,3,Teec Nos Pos
33721,16,Teeds Grove
33722,3,Tees Toh
33723,42,Tega Cay
33724,37,Tegarden
33725,5,Tehachapi
33726,5,Tehama
33727,45,Tehuacana
33728,27,Teigen
33729,28,Tekamah
33730,50,Tekoa
33731,23,Tekonsha
33732,45,Telegraph
33733,45,Telephone
33734,45,Telferner
33735,44,Telford
33736,39,Telford
33737,2,Telida
33738,15,Tell City
33739,2,Teller
33740,44,Tellico Plains
33741,6,Telluride
33742,50,Telma
33743,38,Telocaset
33744,10,Telogia
33745,5,Temecula
33746,5,Temelec
33747,3,Tempe
33748,23,Temperance
33749,49,Temperanceville
33750,29,Tempiute
33751,30,Temple
33752,19,Temple
33753,20,Temple
33754,45,Temple
33755,37,Temple
33756,39,Temple
33757,11,Temple
33758,5,Temple City
33759,18,Temple Hill
33760,21,Temple Hills
33761,10,Temple Terrace
33762,5,Templeton
33763,16,Templeton
33764,22,Templeton
33765,49,Templeton
33766,39,Templeton
33767,21,Templeville
33768,35,Temvik
33769,44,Ten Mile
33770,53,Ten Sleep
33771,31,Tenafly
33772,45,Tenaha
33773,2,Tenakee Springs
33774,19,Tendal
33775,50,Tenino
33776,38,Tenmile
33777,1,Tennant
33778,16,Tennant
33779,5,Tennant
33780,31,Tennent
33781,14,Tennessee
33782,44,Tennessee City
33783,45,Tennessee Colony
33784,44,Tennessee Ridge
33785,24,Tenney
33786,10,Tennille
33787,11,Tennille
33788,15,Tennyson
33789,52,Tennyson
33790,45,Tennyson
33791,1,Tensaw
33792,13,Tensed
33793,24,Tenstrike
33794,10,Tequesta
33795,32,Tererro
33796,45,Terlingua
33797,37,Terlton
33798,5,Terminous
33799,5,Termo
33800,51,Terra Alta
33801,5,Terra Bella
33802,5,Terra Linda
33803,50,Terrace Heights
33804,36,Terrace Park
33805,37,Terral
33806,26,Terre du Lac
33807,15,Terre Haute
33808,39,Terre Hill
33809,38,Terrebonne
33810,24,Terrebonne
33811,45,Terrell
33812,45,Terrell Hills
33813,13,Terreton
33814,16,Terril
33815,25,Terry
33816,27,Terry
33817,19,Terry
33818,28,Terrytown
33819,19,Terrytown
33820,7,Terryville
33821,33,Terryville
33822,45,Tesco
33823,17,Tescott
33824,32,Tesuque
33825,32,Tesuque Pueblo
33826,31,Teterboro
33827,17,Teterville
33828,2,Tetlin
33829,13,Teton
33830,53,Teton Village
33831,13,Tetonia
33832,14,Teutopolis
33833,22,Tewksbury
33834,37,Texanna
33835,4,Texarkana
33836,45,Texarkana
33837,45,Texas City
33838,6,Texas Creek
33839,1,Texasville
33840,37,Texhoma
33841,45,Texhoma
33842,32,Texico
33843,45,Texline
33844,37,Texola
33845,45,Texon
33846,1,Thach
33847,37,Thackerville
33848,45,Thalia
33849,11,Thalmann
33850,13,Thama
33851,2,Thane
33852,13,Thatcher
33853,6,Thatcher
33854,3,Thatcher
33855,46,Thatcher
33856,14,Thawville
33857,25,Thaxton
33858,28,Thayer
33859,26,Thayer
33860,14,Thayer
33861,17,Thayer
33862,16,Thayer
33863,53,Thayer Junction
33864,53,Thayne
33865,10,The Acreage
33866,33,The Bronx
33867,45,The Colony
33868,38,The Dalles
33869,14,The Galena Territory
33870,33,The Glen
33871,45,The Grove
33872,45,The Hills
33873,26,The Landing
33874,22,The Pinehills
33875,36,The Plains
33876,49,The Plains
33877,11,The Rock
33878,37,The Village
33879,23,The Village of Clarkston
33880,36,The Village of Indian Hill
33882,10,The Villages
33883,45,The Woodlands
33884,3,Theba
33885,14,Thebes
33886,28,Thedford
33887,24,Theilman
33888,45,Thelma
33889,1,Theodore
33890,26,Theodosia
33891,33,Theresa
33892,52,Theresa
33893,10,Theressa
33894,19,Theriot
33895,5,Thermal
33896,5,Thermalito
33897,53,Thermopolis
33898,44,Theta
33899,19,Thibodaux
33900,24,Thief River Falls
33901,33,Thiells
33902,52,Thiensville
33903,14,Third Lake
33904,46,Thistle
33905,50,Thomas
33906,39,Thomas
33907,37,Thomas
33908,51,Thomas
33909,14,Thomasboro
33910,1,Thomaston
33911,11,Thomaston
33912,33,Thomaston
33913,20,Thomaston
33914,7,Thomaston
33915,23,Thomaston
33916,25,Thomastown
33917,26,Thomasville
33918,1,Thomasville
33919,11,Thomasville
33920,34,Thomasville
33921,35,Thompson
33922,39,Thompson
33923,16,Thompson
33924,7,Thompson
33925,25,Thompson
33926,27,Thompson Falls
33927,50,Thompson Place
33928,46,Thompson Springs
33929,45,Thompsons
33930,44,Thompson's Station
33931,39,Thompsontown
33932,7,Thompsonville
33933,39,Thompsonville
33934,23,Thompsonville
33935,14,Thompsonville
33936,14,Thomson
33937,11,Thomson
33938,24,Thomson
33939,10,Thonotosassa
33940,16,Thor
33941,32,Thoreau
33942,25,Thorn
33943,52,Thornapple
33944,16,Thornburg
33945,39,Thornburg
33946,39,Thorndale
33947,45,Thorndale
33948,20,Thorndike
33949,29,Thorne
33950,2,Thorne Bay
33951,26,Thornfield
33952,18,Thornhill
33953,36,Thornport
33954,5,Thornton
33955,13,Thornton
33956,52,Thornton
33957,45,Thornton
33958,6,Thornton
33959,25,Thornton
33960,30,Thornton
33961,51,Thornton
33962,50,Thornton
33963,4,Thornton
33964,16,Thornton
33965,14,Thornton
33966,45,Thorntonville
33967,15,Thorntown
33968,36,Thornville
33969,33,Thornwood
33970,31,Thorofare
33971,52,Thorp
33972,50,Thorp
33973,1,Thorsby
33974,33,Thousand Island Park
33975,5,Thousand Oaks
33976,5,Thousand Palms
33977,18,Thousandsticks
33978,45,Thrall
33979,13,Three Creek
33980,26,Three Creeks
33981,27,Three Forks
33982,52,Three Lakes
33983,50,Three Lakes
33984,33,Three Mile Bay
33985,23,Three Oaks
33986,3,Three Points
33987,5,Three Rivers
33988,23,Three Rivers
33989,45,Three Rivers
33990,32,Three Rivers
33991,22,Three Rivers
33992,5,Three Rocks
33993,39,Three Springs
33994,44,Three Way
33995,18,Threelinks
33996,45,Throckmorton
33997,33,Throop
33998,39,Throop
33999,43,Thunder Butte
34000,43,Thunder Hawk
34001,45,Thunderbird Bay
34002,11,Thunderbolt
34003,16,Thurman
34004,33,Thurman
34005,51,Thurmond
34006,21,Thurmont
34007,28,Thurston
34008,36,Thurston
34009,33,Thurston
34010,49,Thynedale
34011,37,Tiawah
34012,1,Tibbie
34013,40,Tibes
34014,5,Tiburon
34015,40,Tiburones
34016,10,Tice
34017,52,Tichigan
34018,4,Tichnor
34019,19,Tickfaw
34020,33,Ticonderoga
34021,38,Tidewater
34022,39,Tidioute
34023,25,Tie Plant
34024,53,Tie Siding
34025,32,Tierra Amarilla
34026,45,Tierra Bonita
34027,5,Tierra Buena
34028,10,Tierra Verde
34029,40,Tierras Nuevas Poniente
34030,50,Tieton
34031,26,Tiff City
34032,6,Tiffany
34033,26,Tiffin
34034,45,Tiffin
34035,16,Tiffin
34036,36,Tiffin
34037,11,Tifton
34038,38,Tigard
34039,50,Tiger
34040,11,Tiger
34041,52,Tigerton
34042,42,Tigerville
34043,26,Tightwad
34044,11,Tignall
34045,32,Tijeras
34046,45,Tilden
34047,52,Tilden
34048,25,Tilden
34049,18,Tilden
34050,14,Tilden
34051,28,Tilden
34052,10,Tildenville
34053,43,Tilford
34054,21,Tilghman
34055,21,Tilghmanton
34056,18,Tiline
34057,38,Tillamook
34058,4,Tillar
34059,25,Tillatoba
34060,52,Tilleda
34061,38,Tiller
34062,50,Tillicum
34063,42,Tillman
34064,25,Tillman
34065,1,Tillmans Corner
34066,33,Tillson
34067,4,Tilton
34068,14,Tilton
34069,30,Tilton
34070,11,Tilton
34071,30,Tilton Northfield
34072,36,Tiltonsville
34073,38,Timber
34074,43,Timber Lake
34075,36,Timberlake
34076,49,Timberlake
34077,34,Timberlake
34078,14,Timberlane
34079,32,Timberon
34080,49,Timberville
34081,45,Timberwood Park
34082,39,Timblin
34083,4,Timbo
34084,14,Time
34085,17,Timken
34086,42,Timmonsville
34087,6,Timnath
34088,21,Timonium
34089,6,Timpas
34090,46,Timpie
34091,45,Timpson
34092,2,Tin City
34093,26,Tina
34094,45,Tinaja
34095,26,Tindall
34096,16,Tingley
34097,14,Tinley Park
34098,47,Tinmouth
34099,25,Tinsley
34100,4,Tinsman
34101,24,Tintah
34102,31,Tinton Falls
34103,35,Tioga
34104,39,Tioga
34105,19,Tioga
34106,45,Tioga
34107,51,Tioga
34108,5,Tionesta
34109,39,Tionesta
34110,52,Tipler
34111,25,Tiplersville
34112,36,Tipp City
34113,36,Tippecanoe
34114,29,Tippett
34115,37,Tipton
34116,15,Tipton
34117,16,Tipton
34118,26,Tipton
34119,17,Tipton
34120,5,Tipton
34121,39,Tipton
34122,44,Tiptonville
34123,49,Tiptop
34124,45,Tira
34125,36,Tiro
34126,52,Tisch Mills
34127,37,Tishomingo
34128,25,Tishomingo
34129,14,Tiskilwa
34130,37,Titanic
34131,7,Titicus
34132,45,Titley
34133,16,Titonka
34134,10,Titusville
34135,39,Titusville
34136,33,Titusville
34137,41,Tiverton
34138,33,Tivoli
34139,45,Tivoli
34140,40,Toa Alta
34141,40,Toa Baja
34142,49,Toano
34143,34,Toast
34144,34,Tobaccoville
34145,28,Tobias
34146,5,Tobin
34147,24,Tobique
34148,36,Toboso
34149,39,Tobyhanna
34150,19,Toca
34151,11,Toccoa
34152,25,Toccopola
34153,32,Tocito
34154,45,Toco
34155,15,Tocsin
34156,2,Todd
34157,45,Todd Mission
34158,42,Toddville
34159,16,Toddville
34160,21,Toddville
34161,33,Toddville
34162,16,Toeterville
34163,24,Tofte
34164,2,Tofty
34165,49,Toga
34166,2,Togiak
34167,45,Togo
34168,24,Togo
34169,32,Tohatchi
34170,2,Tok
34171,2,Tokeen
34172,50,Tokeland
34173,4,Tokio
34174,45,Tokio
34175,35,Tokio
34176,2,Toksook Bay
34177,3,Tolani Lake
34178,45,Tolar
34179,32,Tolar
34180,45,Tolbert
34181,21,Tolchester Beach
34182,50,Toledo
34183,38,Toledo
34184,36,Toledo
34185,16,Toledo
34186,14,Toledo
34187,7,Tolland
34188,3,Tolleson
34189,4,Tollette
34190,35,Tolley
34191,5,Tollhouse
34192,35,Tolna
34193,14,Tolono
34194,43,Tolstoy
34195,3,Toltec
34196,18,Tolu
34197,14,Toluca
34198,37,Tom
34199,45,Tom Bean
34200,52,Tomah
34201,52,Tomahawk
34202,5,Tomales
34203,4,Tomato
34204,45,Tomball
34205,3,Tombstone
34206,32,Tome
34207,33,Tomkins Cove
34208,25,Tomnolen
34209,18,Tompkinsville
34210,49,Toms Brook
34211,5,Toms Place
34212,31,Toms River
34213,3,Tonalea
34214,50,Tonasket
34215,33,Tonawanda
34216,52,Tonet
34217,17,Tonganoxie
34218,14,Tonica
34219,24,Tonka Bay
34220,37,Tonkawa
34221,3,Tonopah
34222,29,Tonopah
34223,2,Tonsina
34224,4,Tontitown
34225,3,Tonto Basin
34226,3,Tonto Village
34227,36,Tontogany
34228,52,Tony
34229,5,Tonyville
34230,46,Tooele
34231,45,Tool
34232,5,Tooleville
34233,11,Toomsboro
34234,25,Toomsuba
34235,44,Toone
34236,6,Toonerville
34237,5,Top of the World
34238,5,Topanga
34239,3,Topawa
34240,5,Topaz
34241,29,Topaz Lake
34242,29,Topaz Ranch Estates
34243,14,Topeka
34244,15,Topeka
34245,17,Topeka
34246,11,Topeka Junction
34247,23,Topinabee
34248,3,Topock
34249,3,Top-of-the-World
34250,6,Toponas
34251,50,Toppenish
34252,34,Topsail Beach
34253,22,Topsfield
34254,20,Topsfield
34255,20,Topsham
34256,7,Topstone
34257,34,Topton
34258,39,Topton
34259,46,Toquerville
34260,50,Torboy
34261,45,Tornillo
34262,19,Toro
34263,16,Toronto
34264,36,Toronto
34265,17,Toronto
34266,43,Toronto
34267,32,Torrance
34268,5,Torrance
34269,32,Torreon
34271,46,Torrey
34272,53,Torrington
34273,7,Torrington
34274,3,Tortilla Flat
34275,27,Toston
34276,31,Totowa
34277,18,Totz
34278,50,Touchet
34279,25,Tougaloo
34280,39,Toughkenamon
34281,28,Touhy
34282,29,Toulon
34283,14,Toulon
34284,14,Tovey
34285,31,Towaco
34286,17,Towanda
34287,14,Towanda
34288,39,Towanda
34289,6,Towaoc
34290,24,Tower
34291,23,Tower
34292,35,Tower City
34293,39,Tower City
34294,14,Tower Hill
34295,14,Tower Lake
34296,14,Tower Lakes
34297,33,Towers Corners
34298,26,Town and Country
34299,1,Town Creek
34300,33,Town Line
34301,15,Town of Pines
34302,45,Town West
34303,6,Towner
34304,35,Towner
34305,11,Towns
34306,11,Townsend
34307,52,Townsend
34308,27,Townsend
34309,22,Townsend
34310,8,Townsend
34311,44,Townsend
34312,47,Townshend
34313,34,Townsville
34314,42,Townville
34315,39,Townville
34316,21,Towson
34317,1,Toxey
34318,29,Toy
34319,45,Toyah
34320,45,Toyahvale
34321,3,Toyei
34322,5,Trabuco Canyon
34323,5,Trabuco Highlands
34324,27,Tracy
34325,18,Tracy
34326,16,Tracy
34327,5,Tracy
34328,24,Tracy
34329,26,Tracy
34330,44,Tracy City
34331,21,Tracys Landing
34332,50,Tracyton
34333,52,Trade Lake
34334,42,Tradesville
34335,17,Traer
34336,16,Traer
34337,15,Trafalgar
34338,1,Trafford
34339,39,Trafford
34340,24,Trail
34341,37,Trail
34342,38,Trail
34343,43,Trail City
34344,15,Trail Creek
34345,39,Trainer
34346,49,Trammel
34347,45,Trammels
34348,34,Tramway
34349,5,Tranquillity
34350,19,Transylvania
34351,39,Trappe
34352,21,Trappe
34353,2,Trapper Creek
34354,4,Traskwood
34355,42,Travelers Rest
34356,5,Traver
34357,24,Traverse
34358,23,Traverse City
34359,21,Travilah
34360,45,Travis Ranch
34361,45,Trawick
34362,10,Treasure Island
34363,39,Treasure Lake
34364,25,Trebloc
34365,17,Treece
34366,39,Trees Mills
34367,29,Trego
34368,52,Trego
34369,27,Trego
34370,32,Trementina
34371,20,Tremont
34372,14,Tremont
34373,25,Tremont
34374,39,Tremont
34375,36,Tremont City
34376,46,Tremonton
34377,52,Trempealeau
34378,23,Trenary
34379,18,Trent
34380,45,Trent
34381,43,Trent
34382,34,Trent Woods
34383,34,Trenton
34384,10,Trenton
34385,42,Trenton
34386,11,Trenton
34387,44,Trenton
34388,18,Trenton
34389,28,Trenton
34390,14,Trenton
34391,26,Trenton
34392,31,Trenton
34393,36,Trenton
34394,23,Trenton
34395,46,Trenton
34396,45,Trenton
34397,20,Trenton
34398,16,Trenton
34399,35,Trenton
34400,50,Trentwood
34401,32,Tres Piedras
34402,5,Tres Pinos
34403,39,Tresckow
34404,39,Treveskyn
34405,15,Trevlac
34406,39,Trevorton
34407,39,Trevose
34408,39,Trexlertown
34409,16,Treynor
34410,44,Trezevant
34411,51,Triadelphia
34412,1,Triana
34413,49,Triangle
34414,33,Triangle
34415,34,Triangle
34416,37,Tribbey
34417,33,Tribes Hill
34418,17,Tribune
34419,38,Tri-City
34420,27,Trident
34421,15,Tri-Lakes
34422,10,Trilby
34423,52,Trimbelle
34424,14,Trimble
34425,6,Trimble
34426,44,Trimble
34427,26,Trimble
34428,36,Trimble
34429,5,Trimmer
34430,24,Trimont
34431,6,Trinchera
34432,45,Trinidad
34433,5,Trinidad
34434,6,Trinidad
34435,45,Trinity
34436,1,Trinity
34437,34,Trinity
34438,5,Trinity Center
34439,5,Trinity Village
34440,36,Trinway
34441,11,Trion
34442,49,Triplet
34443,26,Triplett
34444,16,Tripoli
34445,52,Tripoli
34446,43,Tripp
34447,14,Triumph
34448,19,Triumph
34449,24,Trommald
34450,5,Trona
34451,39,Trooper
34452,45,Trophy Club
34453,46,Tropic
34454,24,Trosky
34455,35,Trotters
34456,36,Trotwood
34457,45,Troup
34458,33,Troupsburg
34459,17,Trousdale
34460,51,Trout
34461,23,Trout Creek
34462,46,Trout Creek
34463,27,Trout Creek
